Drillbit,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,RUL
d13h10,0.041555,2.57640125,7.313625,12.1340875,17.0375,20.81875,22.31475,24.642125,25.971625,25.306875,26.345625,26.885875,27.384625,27.509125,29.670125,28.714375,29.794875,29.669875,26.927375,21.525375,14.54425,7.1058625,1.49596625,0,0,0,41.888475,143.59125,210.455,251.25,272.09,285.3225,315.1,325.89875,351.6075,362.92,358.635,371.31875,381.94375,390.875,395.6675,419.51875,415.06875,411.55125,353.66375,273.16,195.9525,128.03375,72.6065,34.707375,14.4947,2.659575,35
d13h11,0.041555,2.90885,7.4798375,12.4665,17.536125,20.902125,23.31225,24.891125,26.30425,28.0495,28.96375,28.3405,29.628625,29.67025,29.25475,29.91925,30.168625,30.7505,27.13525,21.73325,14.66875,7.3967375,1.662185,0,0,0,44.54785,135.185,200.0125,247.56625,270.67375,290.93375,314.41625,330.18375,349.55,360.86625,384.3425,412.22125,412.9675,419.33875,421.11875,419.34,438.74,421.47625,377.08375,280.04625,197.3625,130.135,73.936375,34.5745,13.4309,2.393625,34
d13h12,0.124665,3.0750625,7.7708,12.9235,18.201125,21.44225,23.5615,24.84975,25.93,27.25975,28.091125,28.631375,28.839,28.922,29.6285,31.124625,30.12725,29.462375,27.13525,21.317625,14.461125,7.521475,1.537545,0,0,0,49.098375,148.2175,211.58625,253.51875,275.4925,296.77,317.67125,332.5825,343.895,357.2625,375.26,396.20625,402.5275,406.25375,414.53375,430.72875,440.69625,409.205,363.43375,272.64625,197.7825,127.90075,73.670375,37.633,16.356375,3.4574375,33
d13h13,0.08311,2.742625,7.4382875,12.30025,18.45025,22.60575,23.47825,25.431375,26.6365,27.758625,28.756,29.379375,29.8365,28.67275,29.37925,30.334875,30.418125,30.791875,27.343,21.567,15.4585,9.1421375,2.07773875,0.124665,0,0,44.1489,145.2725,207.9075,249.69375,269.8225,297.43625,323.3275,331.3825,347.495,369.4325,381.08875,399.5725,409.7275,411.32875,411.725,426.815,446.3925,428.77125,371.58375,270.84,196.21375,136.02375,81.404125,42.553,20.478875,6.5159625,32
d13h14,0.08311,2.78416,7.396725,12.67425,17.8685,21.56675,24.06025,25.4315,27.342875,28.132375,29.2545,28.4235,30.45975,29.33775,29.961,31,31.24925,30.37675,27.633875,22.60575,16.16475,8.9342625,3.2412625,0.20777375,0,0,41.0905875,141.77,207.07,246.14875,271.09875,289.0375,316.815,337.38375,344.58,355.8925,382.325,407.425,415.96,427.52625,411.37125,432.68625,436.2475,422.72,357.43625,274.56125,201.1725,132.80125,82.18775,43.218125,17.6862,4.255325,31
d13h15,0.08311,2.86728875,7.313625,12.217125,17.993125,22.52275,24.725,26.2625,27.50925,28.922125,29.046875,30.044125,29.6285,30.127125,30.418,30.127125,30.667375,31.41525,27.63375,22.481125,15.9155,8.3941625,2.36862375,0.124665,0,0,44.0159125,140.08625,205.23,250.26125,269.67875,296.3175,324.18375,335.495,352.1225,375.945,396.23375,409.9325,419.8725,419.34,426.10125,445.32375,435.3575,427.35,372.935,281.4675,206.52375,139.10625,81.1465,42.15425,17.952,5.5851,30
d13h16,0.041555,2.70106,7.3136375,11.96775,18.034625,21.317625,24.5175,24.974375,25.63925,28.54825,28.548,28.672875,29.2545,29.2545,28.63125,29.5455,29.13,29.628625,27.675375,22.190125,14.918125,8.18625,2.07772375,0,0,0,48.181875,151.72,213.1375,252.81125,269.53625,293.1225,320.2425,335.15375,347.15375,355.8925,387.77125,400.415,409.5825,410.79625,408.30375,413.28625,416.8675,403.9425,363.09375,278.73125,204.13625,127.90775,73.138375,35.77125,13.5638,2.2606375,29
d13h17,0.20778,3.1166125,7.812275,12.591125,17.36975,21.026625,22.896625,24.10175,25.0575,26.470375,26.885875,29.1715,29.1715,29.046875,29.46225,30.16875,30.376625,29.79475,27.88325,22.107,15.416875,8.1862375,2.2024125,0,0,0,45.6117,146.395,212.15,250.82625,266.56,286.125,309.6275,322.98375,331.38375,335.6675,345.43875,370.8025,392.945,394.47875,399.59625,408.88625,414.1975,405.53875,350.57875,265.28375,188.34375,123.585125,68.75,32.97875,11.1700875,1.3298,28
d13h18,0.20777375,3.44905,8.061675,12.799,18.284125,21.359125,23.104375,24.351,25.847,26.9275,28.465,29.628625,29.33775,30.085625,30.16875,31.207625,30.792,30.916625,27.3845,22.85525,16.247875,8.7265,2.24396125,0,0,0,52.695875,154.385,220.0675,257.915,274.49875,300.2225,327.43875,332.755,345.78,356.75,363.775,392.08,407.62375,418.26875,423.09125,435.53375,441.765,420.7775,362.5775,261.6,198.75875,134.3425,75.399125,34.4415,12.1009625,1.9946875,27
d13h19,0.12466375,2.74261375,7.2720625,12.591125,18.45025,21.109625,23.31225,25.140625,27.26,28.714375,29.088375,29.2545,30.0025,29.586875,30.29325,31.083,31.290625,30.376375,28.091,22.688875,16.414125,9.34975,2.368625,0,0,0,42.1543125,147.09625,212.99875,250.11625,270.24625,298.40375,319.7275,338.41,347.665,372.00375,384.6875,401.87,414.89875,416.875,419.88875,438.02625,444.79125,424.68125,379.08125,275.26625,203.2675,137.14375,77.9255,35.904375,12.499975,2.659575,26
d13h20,0.12466375,3.1166125,7.5214125,12.632625,18.2425,22.148625,24.6835,26.387125,26.927375,28.25725,29.296125,29.46225,28.839125,28.548125,28.96375,29.67,31.789375,30.542625,27.384625,21.6085,15.8325,8.352575,2.0361925,0,0,0,51.233125,154.66375,215.8175,252.24125,267.695,291.575,322.98625,338.9275,354.34875,361.71875,388.635,404.0825,416.13375,405.6425,404.06875,405.17,422.18625,415.9575,362.7525,260.6525,192.13125,132.3775,77.12775,39.09575,15.82425,3.98935,25
d13h21,0.20777375,3.2412625,7.8539125,13.089625,18.575,21.94075,25.1405,25.971625,27.135125,29.50375,28.963625,29.628375,30.2935,29.42075,30.376625,30.376625,32.12175,30.335,27.924875,22.68875,15.416875,8.18635,2.2439725,0,0,0,52.443875,156.20375,218.65,251.25125,270.81625,294.63,324.69875,344.92375,348.35125,368.2325,394.12875,413.8225,414.90375,420.5875,415.42375,422.5425,435.0025,422.02875,361.89125,280.95375,203.58625,128.4525,72.8725,34.175375,12.6329375,2.6595625,24
d13h22,0.20777375,3.1166,7.770725,12.1755,18.3255,22.14875,24.51725,26.511875,27.675375,28.465,28.922125,30.418125,30.376625,30.792125,31.166125,30.999875,32.205,31.748,28.34025,22.771875,17.12075,9.2252,3.1997225,0.20777375,0,0,46.4165,144.15375,208.76875,248.5575,264.57625,293.09,316.4025,335.32625,349.8925,372.34625,386.92625,404.63875,426.6375,431.62,437.67125,447.81625,452.26625,438.7375,373.8075,280.1675,208.50875,135.3225,77.5265,39.494625,16.4894375,4.9202375,23
d13h23,0.221631111,3.804566667,9.2713,14.95966667,21.01755556,23.45533333,26.41033333,27.29666667,29.32844444,29.80855556,30.51033333,30.215,30.84288889,31.17544444,32.43122222,30.732,28.442,21.90388889,14.14711111,6.205522222,1.071195556,0,0,0,0,0,41.73837778,148.9633333,219.0811111,257.7555556,276.6577778,306.9622222,328.7566667,347.7977778,361.9666667,394.5944444,408.7833333,420.1633333,425.37,432.9644444,447.5188889,440.7155556,368.3744444,275.8244444,191.0055556,121.2508889,62.64788889,27.77766667,9.219833333,2.009477778,0,0,22
d13h24,0.16621875,3.449025,7.9785,12.757375,18.533375,22.771875,25.348375,26.38725,28.1325,29.462375,29.5455,30.335,30.79225,29.960875,31.2075,31.664875,32.287875,30.999875,28.174125,22.107125,15.74925,8.352575,2.6595125,0.16621875,0,0,51.88275,149.89875,213.84375,249.40875,267.12875,290.1375,322.29875,336.0125,351.60625,372.51875,397.8075,403.245,418.2725,421.6525,421.83375,439.8075,447.10375,424.50125,358.9775,271.77125,196.07625,137.28375,81.536875,42.28725,18.3511875,5.585125,21
d13h25,0.20777375,3.282825,7.8538375,12.6326375,18.575125,22.688875,26.179625,27.3015,28.34025,28.67275,29.961,30.459625,30.168875,30.044125,30.2935,30.792,31.2075,31.498375,28.25725,22.60575,15.749125,8.768125,2.9919375,0.2493275,0,0,53.892875,153.68375,213.9775,249.2675,265.0025,291.85125,323.67125,342.86625,361.5475,370.11875,382.975,407.8125,421.65125,410.79625,412.44,424.145,423.43375,417.23625,373.06,281.00125,202.43375,135.74375,76.861625,36.56925,15.1595625,3.7234125,20
d13h26,0.16622,2.99193875,7.5214125,12.217125,18.117875,23.1875,24.18475,26.221,28.672875,29.088375,29.25475,30.418,30.04425,29.919375,31.249125,31.332125,31.914,31.04125,28.672625,23.1045,16.66325,9.7653625,3.44905125,0.45711375,0,0,42.95215,144.57125,207.635,248.27375,265.285,290.9675,324.5275,333.7825,344.5775,370.46125,380.23125,397.0775,414.53375,420.05125,411.71875,418.09375,438.56125,432.86375,371.185,285.3925,215.40375,146.115,85.45075,44.149,17.9521875,5.3191625,19
d13h27,0.124665,3.033525,7.3967375,12.34175,17.66075,22.7305,24.80825,26.678,28.756,28.4235,29.5455,30.210375,32.163375,31.041375,31.08275,31.789375,32.6205,31.66475,28.755875,23.4785,16.705125,10.513375,4.1139125,0.20777375,0,0,41.8884625,140.50625,206.505,247.56625,265.70875,287.55875,324.055,340.98,355.20875,372.175,378.86,398.875,418.98375,433.9325,439.985,441.40875,437.49375,435.35625,376.53,284.25,210.18125,144.9925,87.062,43.351125,18.617125,6.5159625,18
d13h28,0.66488,4.654122222,9.973211111,15.92011111,21.75633333,26.41044444,28.33111111,29.10688889,29.88266667,30.43666667,31.877,31.98788889,31.47066667,32.09844444,33.09611111,32.83733333,28.44188889,22.12555556,13.48225556,5.688388889,0.84957,0,0,0,0,0,59.71533333,164.5377778,224.8722222,257.7555556,279.4288889,316.8766667,350.0844444,366.3855556,384.2111111,406.2544444,416.9877778,441.35,444.1988889,446.8866667,450.6844444,436.13,373.3544444,277.8211111,198.4122222,121.8668889,63.59333333,30.02377778,12.1749,3.9007,0.591,0,17
d13h29,0.249335,3.3659375,7.89545,12.757375,17.57775,23.935625,27.343,27.509125,29.04675,30.168625,30.3765,30.667375,32.08025,30.334875,30.334875,31.74775,32.3295,31.415375,29.0885,23.935375,16.871375,9.848525,3.573725,0.29088375,0,0,49.08325,146.53625,209.46625,247.42375,266.41875,282.865,327.27,352.8075,348.52375,379.545,383.84125,414.91375,425.925,420.58375,422.0075,429.84,429.30625,430.5525,370.645,293.26625,217.53375,147.515,86.803125,43.617,19.548,7.712675,16
d13h30,0.664886667,4.543311111,9.825333333,15.366,21.38711111,26.92744444,27.92477778,29.06988889,29.69777778,30.43655556,30.87977778,31.76622222,32.43111111,32.76355556,33.24388889,31.98811111,28.77433333,22.23633333,14.62733333,6.759611111,1.477497778,0,0,0,0,0,52.67766667,166.0344444,225.6255556,257.5044444,274.5155556,308.1166667,347.9522222,358.9211111,378.5733333,391.0866667,407.9855556,428.85,431.2233333,450.84,461.2833333,455.43,385.8155556,292.32,209.05,138.1244444,76.24733333,36.52488889,17.494,5.910177778,0.472811111,0,15
d13h31,0.480191111,4.247811111,9.492888889,15.47688889,22.31044444,26.85355556,28.62666667,28.66344444,29.88233333,30.695,31.323,32.91133333,33.059,32.61577778,33.57622222,32.09866667,28.47877778,22.38422222,15.21844444,7.646077778,2.105443333,0,0,0,0,0,47.89852222,158.5577778,219.9588889,254.48,274.3888889,313.9355556,351.7622222,368.9755556,375.8322222,398.7077778,422.5211111,439.6077778,456.8533333,469.6677778,468.5611111,470.9333333,397.7911111,288.1255556,216.3222222,147.9688889,82.93655556,39.00711111,18.20333333,6.973944444,0.827422222,0,14
d13h32,0.110813333,3.213566667,8.089311111,13.81477778,19.76177778,25.93022222,28.33088889,29.43933333,30.47355556,31.47077778,32.46811111,32.80055556,32.65288889,32.24633333,32.94833333,33.76088889,31.39711111,25.74533333,18.54255556,9.714711111,3.804566667,0.295511111,0,0,0,0,20.80387778,135.3173333,207.2633333,250.1955556,270.8611111,298.77,337.2866667,354.96,379.03,399.8344444,422.5233333,447.2033333,449.26,451.6322222,459.5433333,476.1522222,431.8133333,338.6488889,246.9211111,167.5288889,96.31233333,47.99055556,21.39466667,9.338122222,1.300255556,0,13
d13h33,0.207775,3.365925,8.1447875,13.2145,18.284,24.06025,27.675375,29.213,30.792,31.78925,32.91125,33.451625,33.53475,34.407125,33.701,33.451625,33.576375,33.742375,30.251875,25.722375,18.450375,11.55225,5.4852375,1.20509,0,0,54.05375,148.49875,216.54,254.93875,269.8225,286.91,334.71,360.00625,371.66125,395.75,434.645,447.81625,460.45375,465.79125,464.19,468.28375,468.46,446.215,400.73625,314.87125,235.6625,166.435,100.15125,52.260875,24.202125,10.771325,12
d13h34,0.517132222,4.617188889,9.936144444,15.25511111,21.83011111,27.00155556,29.03277778,30.47355556,31.54466667,32.98511111,32.94822222,34.01955556,34.16711111,33.16977778,33.50222222,33.17,29.88266667,23.56622222,15.80922222,8.273955556,2.844211111,0.073875556,0,0,0,0,53.5102,156.0644444,225.8822222,260.15,277.4133333,317.5755556,354.5022222,370.4988889,391.72,426.1622222,452.7388889,466.1866667,471.2522222,473.3077778,483.9077778,470.4588889,407.2844444,317.3722222,226.5155556,151.7044444,83.04244444,39.59811111,18.558,7.683155556,0.7092,0,11
d13h35,0.14775,3.4352,8.606444444,13.96244444,21.01755556,27.07533333,30.25188889,31.87711111,32.87433333,34.05655556,33.87177778,34.64722222,34.57355556,34.61066667,35.53377778,33.98255556,31.249,25.67155556,18.57955556,11.04424444,4.838822222,0.960375556,0,0,0,0,31.324,144.7277778,217.9522222,257.1244444,274.8966667,311.6633333,360.2922222,399.28,435.6544444,457.0122222,474.8877778,486.9133333,490.5566667,506.8711111,512.3611111,500.0511111,440.2411111,337.4266667,257.0011111,182.2533333,111.5533333,55.201,28.95977778,15.36633333,6.028366667,0.709222222,10
d13h36,0.40631,4.0262,9.2344,14.44255556,21.64544444,28.58977778,30.47355556,32.65277778,33.53922222,33.98255556,33.53933333,34.49966667,33.68711111,34.24111111,34.53655556,33.90855556,30.87988889,25.413,18.06244444,10.74883333,4.580266667,0.627937778,0,0,0,0,42.6902,155.9422222,225.7511111,259.0166667,275.0188889,321.7466667,373.3933333,400.7277778,437.0788889,460.1755556,475.9955556,474.5711111,481.0588889,475.0477778,494.5611111,485.03,425.7122222,336.7077778,249.5677778,175.1444444,101.6611111,49.409,26.24122222,13.3569,3.1915,0,9
d13h37,0.184687778,3.546,8.569566667,14.11022222,20.759,27.85077778,29.25455556,31.24922222,32.20933333,33.096,33.94555556,33.98266667,34.42577778,34.64755556,33.98255556,33.61322222,31.39677778,25.59777778,18.83811111,11.15523333,4.764933333,0.701812222,0,0,0,0,33.21516667,145.3511111,218.7022222,255.11,273.2566667,314.2233333,363.9466667,380.25,410.0788889,435.6533333,464.7622222,468.56,472.0411111,484.0644444,491.8211111,480.1088889,427.5855556,339.1777778,252.7166667,182.1266667,112.1902222,54.37355556,27.77766667,14.89361111,5.437355556,1.182033333,8
d13h38,0.110813333,3.361322222,8.237122222,13.81455556,20.05711111,27.59222222,31.803,32.94833333,33.42833333,34.35177778,34.68433333,35.09077778,35.16455556,36.49411111,35.94033333,35.68177778,33.20688889,27.96166667,21.12811111,13.29744444,6.537955556,1.588314444,0.036937778,0,0,0,22.22234444,132.962,208.0244444,250.07,274.0122222,304.6488889,363.0355556,394.3455556,423.4722222,447.5188889,461.7577778,475.2077778,479.7922222,495.1722222,508.6333333,500.5844444,452.2644444,358.0344444,269.5488889,197.0211111,122.7724444,61.70211111,32.15133333,16.31205556,6.619344444,2.7187,7
d13h39,0.14775,3.250511111,8.200122222,14.07322222,20.16777778,29.58688889,32.02466667,33.02211111,34.09355556,34.49977778,35.608,36.23566667,36.34655556,35.497,36.12477778,35.16455556,32.83744444,27.88777778,20.83277778,13.29758889,6.427133333,1.994635556,0,0,0,0,27.18674444,144.6044444,213.5455556,252.59,273.2555556,312.8877778,381.93,415.8866667,439.1344444,453.3722222,477.8944444,495.8222222,501.0766667,502.5188889,502.3644444,505.3466667,449.4177778,362.2733333,274.8955556,200.6433333,123.6113333,63.12055556,33.80633333,17.02133333,7.683177778,0.709222222,6
d13h40,2.142375556,6.981188889,12.74345556,18.69033333,27.14911111,31.72911111,32.468,33.57633333,34.31488889,35.423,35.82944444,35.31222222,35.23855556,36.30966667,35.86633333,34.13033333,28.77433333,22.45811111,14.812,7.867744444,2.548686667,0.036937778,0,0,0,0,8.8652,111.9274444,190.8755556,243.6433333,270.1066667,297.2111111,358.7688889,401.1344444,423.7866667,437.5533333,463.4977778,491.19,495.4855556,496.7511111,497.3633333,509.3244444,470.46,387.1166667,283.7366667,214.6844444,144.1033333,75.41366667,40.66211111,19.85811111,8.865211111,3.0733,5
d13h41,0.627943333,4.617188889,9.714622222,15.47688889,23.38144444,30.91688889,33.16988889,34.46277778,35.20144444,36.16177778,36.12488889,36.56811111,36.23577778,36.56811111,36.97455556,36.051,32.83744444,26.89055556,19.02277778,11.30293333,5.0235,0.997305556,0,0,0,0,54.22677778,165.5355556,228.9022222,257.5044444,278.44,328.6122222,389.4744444,428.3766667,460.3333333,479.6333333,500.5844444,508.4733333,507.6688889,511.3877778,523.5444444,504.8022222,443.8866667,339.1855556,257.5044444,185.38,105.1177778,52.837,26.00466667,11.93845556,3.427888889,0,4
d13h42,0.332443333,3.915366667,8.975866667,14.95977778,22.49488889,29.40233333,33.42855556,33.87177778,35.53388889,36.38344444,36.56822222,37.26977778,37.15911111,36.67888889,37.41755556,36.56822222,33.98266667,28.22033333,21.49755556,13.63,7.3875,3.952333333,0.258567778,0,0,0,37.59495556,147.4688889,218.8322222,254.2288889,278.9255556,326.0488889,374.77,425.7055556,449.8922222,484.0666667,493.56,510.5788889,511.0888889,511.0666667,517.5477778,517.0666667,457.9611111,361.0822222,270.8611111,206.7944444,127.8615556,69.14888889,34.87011111,16.31211111,6.855788889,2.245866667,3
d13h43,0.066488,3.025191,8.57695,14.2615,22.4395,31.0497,34.5402,36.4683,36.7676,37.8313,38.2303,37.931,37.8978,37.7318,37.8312,33.1773,26.2959,18.4169,10.10612,4.05575,0.398926,0,0,0,0,0,5.31913,122.0095,207.441,251.052,273.052,322.995,392.013,451.27,488.86,501.656,524.175,530.158,529.282,537.595,528.26,454.551,335.976,254.908,178.078,91.6966,47.4469,22.1277,8.8298,2.97874,0.85106,0,2
d13h44,0.738751111,4.875755556,10.08395556,15.66155556,23.08611111,31.951,35.27533333,37.27,38.23022222,38.52577778,39.08011111,38.78444444,39.26455556,38.71055556,38.89522222,38.489,35.34911111,28.81133333,22.08855556,14.44255556,7.978511111,4.284755556,0.997308889,0,0,0,60.667,163.6666667,224.9977778,254.48,278.4211111,327.6566667,412.2455556,468.0866667,497.7244444,518.1944444,526.2988889,537.4822222,541.6966667,537.1555556,545.5866667,540.8844444,483.8011111,379.4633333,281.7188889,222.7455556,136.63,80.52266667,38.53433333,15.48461111,5.555544444,1.418444444,1
d13h45,1.3574625,7.341333333,14.98741667,24.79433333,34.93366667,39.42158333,41.19466667,42.71833333,42.99541667,43.41075,44.60208333,44.49125,41.77625,37.92558333,37.26075,39.78166667,34.85058333,27.23216667,20.22325,13.40815,7.978466667,3.684508333,1.135836667,0,0,0,44.60436667,172.53,243.645,281.665,348.8766667,475.0083333,537.0358333,554.0516667,565.2341667,573.9858333,580.3058333,598.315,560.2516667,465.9616667,384.2366667,249.68,126.113,36.43625,15.33683333,11.170125,11.79070833,12.85466667,11.170175,5.585125,0.886516667,0,0
d14h1,0.16621875,3.3244,7.7707375,11.96775,16.705,18.28425,19.697125,19.987875,20.5695,22.60575,22.4395,22.8135,23.72775,25.763875,25.0575,26.304125,27.467625,27.758625,25.5145,20.56975,13.7547125,7.1474,0.49866375,0,0,0,49.2315,155.365,226.87,259.4725,275.6325,291.935,301.97375,315.2725,320.24375,323.32625,341.66625,346.81,353.835,360.52,389.1425,378.5175,391.8975,389.365,333.4525,241.66625,173.025,106.912375,50.399,19.281875,5.1862,0.797875,43
d14h2,0.74799,4.072375,8.2694,12.757375,17.245375,20.361875,22.688875,23.72775,24.475625,25.597625,25.930125,27.467625,29.961,30.45975,29.04675,29.670125,31.041375,30.875125,26.636625,21.2345,14.253375,7.6045125,1.57908375,0,0,0,96.608625,196.57875,220.49125,254.085,275.4925,292.99625,312.0275,322.6425,329.4975,329.84,339.61,353.66625,382.63,413.11875,414.8925,413.8225,432.3325,404.015,351.7975,242.60375,174.2875,114.580375,55.18625,21.9415,5.3191375,0.132975,42
d14h3,0.45710375,4.030825,8.47715,13.547,18.3255,20.652625,22.19025,23.187625,24.974375,25.597625,27.3015,28.21575,29.711625,28.714375,29.961125,29.877875,31.623125,30.916625,26.761125,20.445,13.79625,6.5657,0.831105,0,0,0,51.11425,155.505,219.07625,256.63875,275.91625,295.2725,306.56375,315.27375,325.8975,334.64125,347.49625,364.805,394.0825,409.37625,416.51875,415.61625,418.6275,412.98,336.21375,234.8075,175.12875,115.65825,55.983875,19.81375,4.9201875,0,41
d14h4,0.29089,3.6983625,8.43555,12.63275,18.076375,20.652625,22.5225,24.475875,26.34575,27.093625,28.963625,28.96375,29.213,30.16875,29.961,31.456875,30.542625,30.750625,26.719625,21.2345,15.4585,8.5602375,1.91151,0.16622,0,0,47.76045,149.06,215.25625,254.22875,270.10625,294.06375,309.1025,324.5275,340.12375,345.95,365.49,392.27875,411.1675,410.975,424.145,436.96,442.8325,419.5175,343.895,252.52875,185.79125,126.63125,67.154375,27.5265,9.7075125,2.127675,40
d14h5,0.775694444,5.208188889,10.63812222,15.73533333,19.83555556,22.64266667,24.12033333,25.89322222,27.14922222,28.22022222,28.88511111,30.51033333,30.47366667,31.397,31.17533333,31.54466667,25.22833333,18.65333333,10.63802222,3.250523333,0.110813333,0,0,0,0,0,61.61877778,167.9011111,231.6755556,266.7022222,285.4766667,307.7177778,321.7466667,341.7066667,355.7211111,368.0633333,394.62,411.7644444,431.3844444,419.0433333,430.5911111,417.3166667,335.1688889,231.9266667,164.6611111,100.1782222,45.62644444,17.02122222,7.801433333,3.0733,0.1182,0,39
d14h6,0.373995,3.656825,8.51865,13.2975,18.491875,22.14875,22.772125,25.5145,25.847,28.755875,28.382,29.42075,30.50125,30.7505,30.708875,31.16625,31.166,30.584375,27.50925,21.483875,15.79075,7.6044625,1.828415,0,0,0,52.71,151.58125,216.10875,254.08625,270.955,295.195,320.4125,327.95625,342.69625,355.20375,387.94375,390.8725,401.8325,417.55875,432.51,439.62875,438.7375,411.21375,351.43625,249.69125,182.30375,121.207125,68.617125,32.313875,11.702225,4.5212625,38
d14h7,0.4571025,3.90615,8.39405,13.546875,18.699625,21.400625,23.187625,25.8885,26.345625,28.34025,29.587,30.625875,29.37925,30.29325,30.87525,30.709,31.95575,31.54,27.6755,21.650125,14.835,6.7734125,2.285505,0.08311,0,0,55.362625,149.62,212.7125,251.10875,270.675,292.6825,309.1125,335.4975,346.6375,356.92125,376.46,392.40125,402.65875,409.9325,422.72125,431.26375,432.6875,418.1075,359.66375,265.8475,191.3125,121.613125,68.484125,31.25,11.9680125,3.9893625,37
d14h8,0.29089,3.615275,8.31095,12.965125,17.536125,20.19575,22.398125,23.977125,24.7665,25.1405,25.722375,27.177,28.50675,29.37925,29.79475,30.833625,33.036,30.99975,27.052125,21.77475,14.62725,7.3551875,1.1219875,0,0,0,51.632125,144.57375,206.08125,247.14125,264.57625,285.2925,308.075,318.69875,329.32625,330.69625,343.55375,349.55125,371.31875,394.66375,411.33125,410.495,426.99125,411.63125,335.55,237.07625,174.14625,111.79775,57.047875,24.33525,8.2446625,1.3298,36
d14h9,0.29089,3.5321625,8.144725,13.17275,17.660875,20.9435,21.65,22.771875,24.725375,25.4315,26.80275,28.589625,28.922125,30.459625,30.833625,31.124375,32.080125,30.376625,27.550625,22.522625,15.167625,8.1447875,1.78685625,0.08311,0,0,45.877775,148.7775,212.71375,249.2675,268.405,283.43,309.45625,318.35625,315.61625,332.5825,351.77875,373.20375,388.2875,400.65625,423.0775,432.33125,435.5325,412.5525,354.6925,271.6975,192.9975,125.22875,69.282,32.71275,12.8987875,4.6542375,35
d14h10,0.373995,3.781475,8.5187125,13.048125,18.5335,22.19,23.81075,24.974375,26.1795,26.761125,28.132375,29.587,28.548125,30.127,31.581625,31.33225,31.290625,30.750375,27.13525,21.234375,15.167625,7.93695,2.03619375,0.16621875,0,0,54.718625,153.4025,213.28,250.82625,268.12125,290.5,319.5575,328.4675,337.55375,349.38125,360.17625,393.97125,405.125,402.0475,422.185,436.78,429.8375,404.52,346.29625,261.88375,185.38,123.41325,68.484125,30.319125,12.1009625,5.452125,34
d14h11,0.41556,3.9477,8.560275,13.339125,18.367,22.065625,23.187625,25.223875,25.8055,25.8885,28.17425,29.00525,29.670125,30.792125,31.166125,31.78925,31.540125,31.166125,27.4675,21.40075,14.669,7.2721375,1.74528625,0,0,0,53.766875,148.9175,213.84,251.6775,268.9725,290.29625,311.84375,324.7,342.18125,334.63875,349.5525,380.9175,398.42875,413.85125,428.5925,431.44,426.81125,403.075,343.735,261.4575,189.0525,124.957,69.94675,33.510625,13.430875,5.31915,33
d14h12,0.41554875,3.864575,8.39415,13.297625,19.15675,21.65,21.982625,24.06,25.514625,26.470375,27.675625,28.25725,28.21575,29.670125,29.961,30.7505,30.8335,30.293375,26.886125,21.1515,15.1675,6.6903125,1.4959625,0,0,0,53.766875,151.44,214.26625,251.6775,269.25375,295.33625,310.3125,312.8725,327.4425,339.78125,350.92,372.85875,376.97375,393.65875,408.66125,414,422.215,396.90125,347.7725,259.3325,187.9175,120.794125,65.691375,31.117,12.8989375,4.521275,32
d14h13,0.812632222,5.097377778,10.56424444,15.73544444,20.86966667,22.16244444,24.96966667,26.15155556,27.59244444,27.62911111,30.10388889,30.87966667,30.25188889,30.95377778,31.988,30.28866667,26.18877778,19.39211111,12.22633333,4.654133333,0.701831111,0,0,0,0,0,56.93911111,159.6788889,224.87,260.7833333,276.0277778,300.0955556,320.9844444,340.18,344.2955556,364.8633333,374.1555556,419.2,423.63,419.9911111,437.7111111,426.4788889,343.9911111,260.6555556,177.89,104.5865556,49.05444444,19.03066667,7.328588889,1.773055556,0,0,31
d14h14,0.24932875,3.282825,7.6045125,12.798875,18.07625,20.777375,24.060125,25.348625,26.553375,27.2185,28.174125,29.171375,29.213,29.71175,30.792,30.8335,31.124625,30.62575,27.675375,21.81625,15.125875,7.8954,2.24396375,0.20777375,0,0,42.0214625,144.15125,208.61625,247.85,267.41125,283.1125,303.87,324.01125,342.86625,350.23625,364.29125,382.97375,397.41375,408.3125,422.365,435.17875,425.925,412.24,346.98125,270.60875,192.9925,130.27375,75.664875,37.101125,14.6275,5.7180875,30
d14h15,0.29088875,3.3243875,8.0201375,13.172875,17.951625,21.3175,24.143375,24.641875,26.553375,27.177,27.675625,29.254625,29.8365,30.25175,31.207625,31.498375,31.914,30.792125,27.05225,21.9825,14.91825,7.646075,2.16086375,0,0,0,48.6995,142.75125,203.67625,245.86375,266.56125,284.14125,310.91375,327.44125,334.63875,346.98,358.97875,382.28625,402.88,415.61625,423.60875,440.52125,434.82375,425.38875,354.35,271.68375,201.85875,133.64125,76.329625,36.037375,14.6275625,5.984025,29
